"222";"5 ก.ค.2015 01:30";"5.4";"315.2";"32.7";"-";"-"
"222";"5 ก.ค.2015 02:00";"5.5";"316.5";"32.7";"-";"-"
"222";"5 ก.ค.2015 02:30";"5.5";"317.7";"32.8";"-";"-"
"222";"5 ก.ค.2015 03:00";"5.5";"318.8";"32.8";"-";"-"
"222";"5 ก.ค.2015 03:30";"5.6";"320.4";"32.8";"-";"-"
"222";"5 ก.ค.2015 04:00";"5.6";"322.1";"32.8";"-";"-"
"222";"5 ก.ค.2015 04:30";"5.5";"323.8";"32.8";"-";"-"
"222";"5 ก.ค.2015 05:00";"5.5";"323.4";"32.7";"-";"-"
"222";"5 ก.ค.2015 05:30";"5.5";"322.5";"32.7";"-";"-"
"222";"5 ก.ค.2015 06:00";"5.6";"322.1";"32.7";"-";"-"
"222";"5 ก.ค.2015 06:30";"5.6";"320.8";"32.7";"-";"-"
"222";"5 ก.ค.2015 07:00";"5.6";"319.2";"32.7";"-";"-"
"222";"5 ก.ค.2015 07:30";"5.6";"317.6";"32.7";"-";"-"
"222";"5 ก.ค.2015 08:00";"5.5";"316.9";"32.7";"-";"-"
"222";"5 ก.ค.2015 08:30";"5.4";"316.2";"32.7";"-";"-"
"222";"5 ก.ค.2015 09:00";"5.4";"315.8";"32.7";"-";"-"
"222";"5 ก.ค.2015 09:30";"5.4";"315.7";"32.7";"-";"-"
"222";"5 ก.ค.2015 10:00";"5.5";"316.2";"32.8";"-";"-"
"222";"5 ก.ค.2015 10:30";"5.4";"315.7";"32.8";"-";"-"
"222";"5 ก.ค.2015 11:00";"5.5";"316.3";"32.9";"-";"-"
"222";"5 ก.ค.2015 11:30";"5.4";"316.1";"32.9";"-";"-"
"222";"5 ก.ค.2015 12:00";"5.4";"316.8";"32.9";"-";"-"
"222";"5 ก.ค.2015 12:30";"5.5";"316.3";"33.0";"-";"-"
"222";"5 ก.ค.2015 13:00";"5.4";"316.3";"33.0";"-";"-"
"222";"5 ก.ค.2015 13:30";"5.3";"316.2";"33.0";"-";"-"
"222";"5 ก.ค.2015 14:00";"5.4";"317.2";"33.0";"-";"-"
"222";"5 ก.ค.2015 14:30";"5.4";"318.9";"33.1";"-";"-"
"222";"5 ก.ค.2015 15:00";"5.4";"322.2";"33.1";"-";"-"
"222";"5 ก.ค.2015 15:30";"5.4";"326.9";"33.0";"-";"-"
"222";"5 ก.ค.2015 16:00";"5.4";"331.6";"33.1";"-";"-"
"222";"5 ก.ค.2015 16:30";"5.5";"334.9";"33.1";"-";"-"
"222";"5 ก.ค.2015 17:00";"5.5";"337.2";"33.1";"-";"-"
"222";"5 ก.ค.2015 17:30";"5.5";"337.4";"33.1";"-";"-"
"222";"5 ก.ค.2015 18:00";"5.6";"336.5";"33.1";"-";"-"
"222";"5 ก.ค.2015 18:30";"5.6";"335.3";"33.1";"-";"-"
"222";"5 ก.ค.2015 19:00";"5.6";"332.1";"33.1";"-";"-"
"222";"5 ก.ค.2015 19:30";"5.7";"328.8";"33.1";"-";"-"
"222";"5 ก.ค.2015 20:00";"5.8";"325.2";"33.1";"-";"-"
"222";"5 ก.ค.2015 20:30";"5.7";"321.9";"33.1";"-";"-"
