หมายเลข,วันที่-เวลา,DO,EC,T,Tb,สถานะ
111,13 พ.ค.2015 20:30,5.9,487.9,31.8,-,ปกติ
111,13 พ.ค.2015 21:00,5.9,487.7,31.7,-,ปกติ
111,13 พ.ค.2015 21:30,5.8,487.8,31.5,-,ปกติ
111,13 พ.ค.2015 22:00,5.9,487.7,31.3,-,ปกติ
111,13 พ.ค.2015 22:30,5.8,487.5,31.2,-,ปกติ
111,13 พ.ค.2015 23:00,5.4,487.4,31.0,-,ปกติ
111,13 พ.ค.2015 23:30,5.1,487.3,30.8,-,ปกติ
111,14 พ.ค.2015 00:00,5.3,487.3,30.7,-,ปกติ
111,14 พ.ค.2015 00:30,5.4,487.2,30.5,-,ปกติ
111,14 พ.ค.2015 01:00,5.2,486.9,30.3,-,ปกติ
111,14 พ.ค.2015 01:30,4.9,486.6,30.2,-,ปกติ
111,14 พ.ค.2015 02:00,4.9,486.3,30.0,-,ปกติ
111,14 พ.ค.2015 02:30,5.0,486.1,29.9,-,ปกติ
111,14 พ.ค.2015 03:00,5.5,485.8,29.7,-,ปกติ
111,14 พ.ค.2015 03:30,4.9,485.4,29.6,-,ปกติ
111,14 พ.ค.2015 04:00,F,F,F,-,-
111,14 พ.ค.2015 04:30,5.0,484.9,29.4,-,ปกติ
111,14 พ.ค.2015 05:00,5.0,484.8,29.3,-,ปกติ
111,14 พ.ค.2015 05:30,5.3,484.5,29.2,-,ปกติ
111,14 พ.ค.2015 06:00,5.4,484.2,29.1,-,ปกติ
111,14 พ.ค.2015 06:30,5.3,484.0,29.0,-,ปกติ
111,14 พ.ค.2015 07:00,5.3,483.9,28.9,-,ปกติ
111,14 พ.ค.2015 07:30,5.3,483.4,28.9,-,ปกติ
111,14 พ.ค.2015 08:00,5.2,483.3,28.8,-,ปกติ
111,14 พ.ค.2015 08:30,5.1,482.8,28.9,-,ปกติ
111,14 พ.ค.2015 09:00,5.0,482.3,29.0,-,ปกติ
111,14 พ.ค.2015 09:30,5.2,481.6,29.1,-,ปกติ
111,14 พ.ค.2015 10:00,5.8,480.9,29.3,-,ปกติ
111,14 พ.ค.2015 10:30,6.1,480.4,29.6,-,ปกติ
111,14 พ.ค.2015 11:00,5.5,480.3,29.9,-,ปกติ
111,14 พ.ค.2015 11:30,5.6,480.4,30.0,-,ปกติ
111,14 พ.ค.2015 12:00,5.9,480.4,30.3,-,ปกติ
111,14 พ.ค.2015 12:30,6.1,480.8,30.4,-,ปกติ
111,14 พ.ค.2015 13:00,6.1,480.7,30.6,-,ปกติ
111,14 พ.ค.2015 13:30,6.0,481.2,30.8,-,ปกติ
111,14 พ.ค.2015 14:00,6.1,481.4,31.0,-,ปกติ
111,14 พ.ค.2015 14:30,6.0,481.6,31.2,-,ปกติ
111,14 พ.ค.2015 15:00,6.0,482.1,31.3,-,ปกติ
111,14 พ.ค.2015 15:30,6.1,483.1,31.2,-,ปกติ
111,14 พ.ค.2015 16:00,6.0,484.1,31.0,-,ปกติ
111,14 พ.ค.2015 16:30,6.0,485.3,30.8,-,ปกติ
111,14 พ.ค.2015 17:00,6.0,485.8,30.6,-,ปกติ
111,14 พ.ค.2015 17:30,6.0,486.1,30.4,-,ปกติ
111,14 พ.ค.2015 18:00,6.0,486.3,30.2,-,ปกติ
111,14 พ.ค.2015 18:30,6.0,486.3,30.1,-,ปกติ
111,14 พ.ค.2015 19:00,6.0,486.3,29.9,-,ปกติ
111,14 พ.ค.2015 19:30,5.9,486.2,29.6,-,ปกติ
111,14 พ.ค.2015 20:00,5.5,486.3,29.4,-,ปกติ
111,14 พ.ค.2015 20:30,5.9,486.3,29.2,-,ปกติ
111,14 พ.ค.2015 21:00,5.5,485.8,29.0,-,ปกติ
111,14 พ.ค.2015 21:30,5.8,485.6,28.9,-,ปกติ
111,14 พ.ค.2015 22:00,6.0,485.4,28.7,-,ปกติ
111,14 พ.ค.2015 22:30,5.8,485.2,28.6,-,ปกติ
111,14 พ.ค.2015 23:00,5.3,485.1,28.4,-,ปกติ
111,14 พ.ค.2015 23:30,5.3,485.2,28.3,-,ปกติ
111,15 พ.ค.2015 00:00,5.3,485.1,28.1,-,ปกติ
111,15 พ.ค.2015 00:30,5.4,485.0,27.9,-,ปกติ
111,15 พ.ค.2015 01:00,5.4,485.0,27.8,-,ปกติ
111,15 พ.ค.2015 01:30,5.4,484.5,27.7,-,ปกติ
111,15 พ.ค.2015 02:00,5.5,484.2,27.5,-,ปกติ
111,15 พ.ค.2015 02:30,5.6,483.7,27.5,-,ปกติ
111,15 พ.ค.2015 03:00,5.9,483.2,27.4,-,ปกติ
111,15 พ.ค.2015 03:30,5.6,482.8,27.3,-,ปกติ
111,15 พ.ค.2015 04:00,5.3,482.4,27.2,-,ปกติ
111,15 พ.ค.2015 04:30,5.3,482.4,27.1,-,ปกติ
111,15 พ.ค.2015 05:00,5.3,482.2,27.0,-,ปกติ
111,15 พ.ค.2015 05:30,5.5,482.2,26.9,-,ปกติ
111,15 พ.ค.2015 06:00,5.5,481.9,26.9,-,ปกติ
111,15 พ.ค.2015 06:30,5.6,481.7,26.8,-,ปกติ
111,15 พ.ค.2015 07:00,5.6,481.5,26.8,-,ปกติ
111,15 พ.ค.2015 07:30,5.5,480.9,26.9,-,ปกติ
111,15 พ.ค.2015 08:00,5.5,480.2,27.0,-,ปกติ
111,15 พ.ค.2015 08:30,5.7,479.4,27.3,-,ปกติ
111,15 พ.ค.2015 09:00,6.2,478.3,27.6,-,ปกติ
111,15 พ.ค.2015 09:30,6.4,477.7,27.9,-,ปกติ
111,15 พ.ค.2015 10:00,6.2,477.7,28.2,-,ปกติ
111,15 พ.ค.2015 10:30,6.0,478.3,28.3,-,ปกติ
111,15 พ.ค.2015 11:00,5.9,478.6,28.5,-,ปกติ
111,15 พ.ค.2015 11:30,6.2,478.5,28.7,-,ปกติ
111,15 พ.ค.2015 12:00,6.2,478.8,28.8,-,ปกติ
111,15 พ.ค.2015 12:30,6.3,478.8,29.0,-,ปกติ
111,15 พ.ค.2015 13:00,F,F,F,-,-
111,15 พ.ค.2015 13:30,6.2,478.8,29.6,-,ปกติ
111,15 พ.ค.2015 14:00,6.2,478.6,29.9,-,ปกติ
111,15 พ.ค.2015 14:30,6.2,478.9,30.2,-,ปกติ
111,15 พ.ค.2015 15:00,6.2,479.4,30.4,-,ปกติ
111,15 พ.ค.2015 15:30,6.2,479.6,30.8,-,ปกติ
111,15 พ.ค.2015 16:00,6.2,479.9,31.1,-,ปกติ
111,15 พ.ค.2015 16:30,6.2,480.4,31.3,-,ปกติ
111,15 พ.ค.2015 17:00,6.2,480.7,31.6,-,ปกติ
111,15 พ.ค.2015 17:30,6.2,481.1,31.9,-,ปกติ
111,15 พ.ค.2015 18:00,6.2,484.3,32.0,-,ปกติ
111,15 พ.ค.2015 18:30,6.1,484.2,32.0,-,ปกติ
111,15 พ.ค.2015 19:00,6.1,495.1,31.8,-,ปกติ
111,15 พ.ค.2015 19:30,6.0,493.6,31.7,-,ปกติ
111,15 พ.ค.2015 20:00,6.0,497.1,31.5,-,ปกติ
111,15 พ.ค.2015 20:30,6.0,496.1,31.4,-,ปกติ
111,15 พ.ค.2015 21:00,5.9,491.1,31.3,-,ปกติ
111,15 พ.ค.2015 21:30,6.1,499.4,31.1,-,ปกติ
111,15 พ.ค.2015 22:00,6.0,499.2,31.0,-,ปกติ
111,15 พ.ค.2015 22:30,5.9,491.1,30.9,-,ปกติ
111,15 พ.ค.2015 23:00,6.1,489.3,30.7,-,ปกติ
111,15 พ.ค.2015 23:30,6.1,491.2,30.6,-,ปกติ
111,16 พ.ค.2015 00:00,6.1,497.9,30.5,-,ปกติ
111,16 พ.ค.2015 00:30,6.0,497.9,30.4,-,ปกติ
111,16 พ.ค.2015 01:00,6.0,497.6,30.2,-,ปกติ
111,16 พ.ค.2015 01:30,5.8,498.1,30.1,-,ปกติ
111,16 พ.ค.2015 02:00,5.5,497.1,30.0,-,ปกติ
111,16 พ.ค.2015 02:30,5.3,495.7,29.8,-,ปกติ
111,16 พ.ค.2015 03:00,5.0,496.6,29.7,-,ปกติ
111,16 พ.ค.2015 03:30,4.8,495.8,29.6,-,ปกติ
111,16 พ.ค.2015 04:00,4.7,495.0,29.5,-,ปกติ
111,16 พ.ค.2015 04:30,4.7,497.6,29.4,-,ปกติ
111,16 พ.ค.2015 05:00,4.6,496.4,29.2,-,ปกติ
111,16 พ.ค.2015 05:30,4.6,496.6,29.0,-,ปกติ
111,16 พ.ค.2015 06:00,4.6,494.6,28.9,-,ปกติ
111,16 พ.ค.2015 06:30,4.7,494.3,28.9,-,ปกติ
111,16 พ.ค.2015 07:00,4.5,493.5,28.8,-,ปกติ
111,16 พ.ค.2015 07:30,4.5,492.8,28.9,-,ปกติ
111,16 พ.ค.2015 08:00,4.6,492.3,29.0,-,ปกติ
111,16 พ.ค.2015 08:30,4.9,489.3,29.2,-,ปกติ
111,16 พ.ค.2015 09:00,5.9,483.4,29.5,-,ปกติ
111,16 พ.ค.2015 09:30,6.1,483.3,29.7,-,ปกติ
111,16 พ.ค.2015 10:00,6.0,483.7,29.8,-,ปกติ
111,16 พ.ค.2015 10:30,5.8,484.0,30.0,-,ปกติ
111,16 พ.ค.2015 11:00,5.6,484.3,30.0,-,ปกติ
111,16 พ.ค.2015 11:30,5.8,484.1,30.2,-,ปกติ
111,16 พ.ค.2015 12:00,6.0,484.7,30.4,-,ปกติ
111,16 พ.ค.2015 12:30,6.0,483.9,30.5,-,ปกติ
111,16 พ.ค.2015 13:00,5.7,484.1,30.7,-,ปกติ
111,16 พ.ค.2015 13:30,5.9,483.7,31.0,-,ปกติ
111,16 พ.ค.2015 14:00,5.9,484.0,31.2,-,ปกติ
111,16 พ.ค.2015 14:30,6.0,484.9,31.3,-,ปกติ
111,16 พ.ค.2015 15:00,5.9,485.0,31.6,-,ปกติ
111,16 พ.ค.2015 15:30,5.9,494.0,32.0,-,ปกติ
111,16 พ.ค.2015 16:00,5.8,492.8,32.3,-,ปกติ
111,16 พ.ค.2015 16:30,5.8,493.8,32.6,-,ปกติ
111,16 พ.ค.2015 17:00,5.9,496.8,32.7,-,ปกติ
111,16 พ.ค.2015 17:30,5.9,496.2,32.8,-,ปกติ
111,16 พ.ค.2015 18:00,5.9,498.9,32.8,-,ปกติ
111,16 พ.ค.2015 18:30,5.9,495.5,32.5,-,ปกติ
111,16 พ.ค.2015 19:00,5.9,502.2,32.3,-,ปกติ
111,16 พ.ค.2015 19:30,5.9,500.7,32.1,-,ปกติ
111,16 พ.ค.2015 20:00,5.9,501.7,31.9,-,ปกติ
111,16 พ.ค.2015 20:30,5.9,502.9,31.7,-,ปกติ
111,16 พ.ค.2015 21:00,5.9,503.1,31.5,-,ปกติ
111,16 พ.ค.2015 21:30,5.9,503.5,31.3,-,ปกติ
111,16 พ.ค.2015 22:00,5.8,501.7,31.1,-,ปกติ
111,16 พ.ค.2015 22:30,5.9,500.8,30.9,-,ปกติ
111,16 พ.ค.2015 23:00,5.8,502.1,30.9,-,ปกติ
111,16 พ.ค.2015 23:30,5.8,503.0,30.7,-,ปกติ
111,17 พ.ค.2015 00:00,5.7,501.3,30.6,-,ปกติ
111,17 พ.ค.2015 00:30,5.6,500.1,30.4,-,ปกติ
111,17 พ.ค.2015 01:00,5.5,503.4,30.2,-,ปกติ
111,17 พ.ค.2015 01:30,5.5,502.8,30.1,-,ปกติ
111,17 พ.ค.2015 02:00,5.0,504.3,30.0,-,ปกติ
111,17 พ.ค.2015 02:30,4.5,501.8,29.8,-,ปกติ
111,17 พ.ค.2015 03:00,4.4,500.2,29.7,-,ปกติ
111,17 พ.ค.2015 03:30,4.3,499.2,29.5,-,ปกติ
111,17 พ.ค.2015 04:00,4.2,499.8,29.4,-,ปกติ
111,17 พ.ค.2015 04:30,4.2,491.1,29.2,-,ปกติ
111,17 พ.ค.2015 05:00,4.1,490.2,29.1,-,ปกติ
111,17 พ.ค.2015 05:30,4.1,490.1,29.0,-,ปกติ
111,17 พ.ค.2015 06:00,4.1,489.9,28.8,-,ปกติ
111,17 พ.ค.2015 06:30,4.1,489.4,28.7,-,ปกติ
111,17 พ.ค.2015 07:00,4.1,488.5,28.6,-,ปกติ
111,17 พ.ค.2015 07:30,4.9,487.4,28.6,-,ปกติ
111,17 พ.ค.2015 08:00,6.0,486.2,28.8,-,ปกติ
111,17 พ.ค.2015 08:30,6.0,485.2,29.0,-,ปกติ
111,17 พ.ค.2015 09:00,5.9,484.6,29.2,-,ปกติ
111,17 พ.ค.2015 09:30,5.9,485.4,29.3,-,ปกติ
111,17 พ.ค.2015 10:00,5.9,485.3,29.4,-,ปกติ
111,17 พ.ค.2015 10:30,5.9,485.8,29.5,-,ปกติ
111,17 พ.ค.2015 11:00,5.9,485.5,29.6,-,ปกติ
111,17 พ.ค.2015 11:30,5.9,497.1,29.7,-,ปกติ
111,17 พ.ค.2015 12:00,5.9,493.4,30.0,-,ปกติ
111,17 พ.ค.2015 12:30,5.9,496.2,30.2,-,ปกติ
111,17 พ.ค.2015 13:00,5.9,495.4,30.4,-,ปกติ
111,17 พ.ค.2015 13:30,5.9,495.3,30.7,-,ปกติ
111,17 พ.ค.2015 14:00,5.9,494.2,30.9,-,ปกติ
111,17 พ.ค.2015 14:30,5.9,493.6,31.2,-,ปกติ
111,17 พ.ค.2015 15:00,5.9,495.8,31.5,-,ปกติ
111,17 พ.ค.2015 15:30,F,F,F,-,-
111,17 พ.ค.2015 16:00,5.8,493.3,32.3,-,ปกติ
111,17 พ.ค.2015 16:30,5.9,498.2,32.5,-,ปกติ
111,17 พ.ค.2015 17:00,5.9,496.6,32.7,-,ปกติ
111,17 พ.ค.2015 17:30,5.9,499.2,32.6,-,ปกติ
111,17 พ.ค.2015 18:00,5.9,500.8,32.4,-,ปกติ
111,17 พ.ค.2015 18:30,5.9,500.4,32.0,-,ปกติ
111,17 พ.ค.2015 19:00,5.9,502.2,31.8,-,ปกติ
111,17 พ.ค.2015 19:30,5.9,501.9,31.6,-,ปกติ
111,17 พ.ค.2015 20:00,5.9,502.1,31.3,-,ปกติ
111,17 พ.ค.2015 20:30,5.9,500.2,31.1,-,ปกติ
111,17 พ.ค.2015 21:00,5.9,503.1,30.9,-,ปกติ
111,17 พ.ค.2015 21:30,5.9,503.0,30.7,-,ปกติ
111,17 พ.ค.2015 22:00,6.0,500.5,30.5,-,ปกติ
111,17 พ.ค.2015 22:30,6.0,499.8,30.3,-,ปกติ
111,17 พ.ค.2015 23:00,6.0,494.4,30.1,-,ปกติ
111,17 พ.ค.2015 23:30,6.0,499.6,29.9,-,ปกติ
111,18 พ.ค.2015 00:00,6.0,500.0,29.8,-,ปกติ
111,18 พ.ค.2015 00:30,6.1,499.7,29.6,-,ปกติ
111,18 พ.ค.2015 01:00,5.9,502.2,29.4,-,ปกติ
111,18 พ.ค.2015 01:30,5.9,500.4,29.3,-,ปกติ
111,18 พ.ค.2015 02:00,6.1,500.9,29.1,-,ปกติ
111,18 พ.ค.2015 02:30,6.1,501.1,29.0,-,ปกติ
111,18 พ.ค.2015 03:00,6.1,499.4,28.9,-,ปกติ
111,18 พ.ค.2015 03:30,6.1,498.8,28.7,-,ปกติ
111,18 พ.ค.2015 04:00,6.1,500.2,28.6,-,ปกติ
111,18 พ.ค.2015 04:30,6.0,499.9,28.4,-,ปกติ
111,18 พ.ค.2015 05:00,5.9,498.5,28.3,-,ปกติ
111,18 พ.ค.2015 05:30,5.7,490.9,28.1,-,ปกติ
111,18 พ.ค.2015 06:00,6.0,497.4,28.0,-,ปกติ
111,18 พ.ค.2015 06:30,6.1,498.5,27.9,-,ปกติ
111,18 พ.ค.2015 07:00,6.2,497.8,27.8,-,ปกติ
111,18 พ.ค.2015 07:30,6.2,495.7,27.8,-,ปกติ
111,18 พ.ค.2015 08:00,6.2,495.7,27.8,-,ปกติ
111,18 พ.ค.2015 08:30,6.2,489.3,28.1,-,ปกติ
111,18 พ.ค.2015 09:00,6.2,488.7,28.3,-,ปกติ
111,18 พ.ค.2015 09:30,6.2,487.8,28.6,-,ปกติ
111,18 พ.ค.2015 10:00,6.2,495.7,28.7,-,ปกติ
111,18 พ.ค.2015 10:30,6.2,491.2,28.9,-,ปกติ
111,18 พ.ค.2015 11:00,6.2,490.9,29.1,-,ปกติ
111,18 พ.ค.2015 11:30,6.2,491.3,29.5,-,ปกติ
111,18 พ.ค.2015 12:00,6.2,491.7,29.7,-,ปกติ
111,18 พ.ค.2015 12:30,6.2,492.5,29.9,-,ปกติ
111,18 พ.ค.2015 13:00,6.2,493.0,30.2,-,ปกติ
111,18 พ.ค.2015 13:30,6.2,498.6,30.4,-,ปกติ
111,18 พ.ค.2015 14:00,6.2,497.1,30.7,-,ปกติ
111,18 พ.ค.2015 14:30,6.2,496.1,30.9,-,ปกติ
111,18 พ.ค.2015 15:00,6.2,499.1,31.2,-,ปกติ
111,18 พ.ค.2015 15:30,6.2,497.8,31.6,-,ปกติ
111,18 พ.ค.2015 16:00,6.1,497.4,31.9,-,ปกติ
111,18 พ.ค.2015 16:30,6.1,497.7,32.1,-,ปกติ
111,18 พ.ค.2015 17:00,6.2,498.6,32.2,-,ปกติ
111,18 พ.ค.2015 17:30,6.2,500.8,32.0,-,ปกติ
111,18 พ.ค.2015 18:00,6.2,502.6,31.8,-,ปกติ
111,18 พ.ค.2015 18:30,6.2,499.5,31.7,-,ปกติ
111,18 พ.ค.2015 19:00,6.2,499.7,31.6,-,ปกติ
111,18 พ.ค.2015 19:30,6.2,502.5,31.5,-,ปกติ
111,18 พ.ค.2015 20:00,6.2,502.6,31.3,-,ปกติ
111,18 พ.ค.2015 20:30,6.2,500.2,31.2,-,ปกติ
111,18 พ.ค.2015 21:00,6.2,504.2,31.1,-,ปกติ
111,18 พ.ค.2015 21:30,6.2,504.6,30.9,-,ปกติ
111,18 พ.ค.2015 22:00,6.2,503.3,30.8,-,ปกติ
111,18 พ.ค.2015 22:30,6.2,502.5,30.7,-,ปกติ
111,18 พ.ค.2015 23:00,6.2,502.3,30.5,-,ปกติ
111,18 พ.ค.2015 23:30,6.2,504.4,30.4,-,ปกติ
111,19 พ.ค.2015 00:00,6.2,502.9,30.2,-,ปกติ
111,19 พ.ค.2015 00:30,6.3,504.0,30.1,-,ปกติ
111,19 พ.ค.2015 01:00,6.2,502.0,29.9,-,ปกติ
111,19 พ.ค.2015 01:30,6.3,504.1,29.8,-,ปกติ
111,19 พ.ค.2015 02:00,6.3,503.3,29.6,-,ปกติ
111,19 พ.ค.2015 02:30,6.3,503.5,29.4,-,ปกติ
111,19 พ.ค.2015 03:00,6.3,500.4,29.2,-,ปกติ
111,19 พ.ค.2015 03:30,6.1,500.8,29.1,-,ปกติ
111,19 พ.ค.2015 04:00,6.3,500.8,28.9,-,ปกติ
111,19 พ.ค.2015 04:30,6.3,503.2,28.8,-,ปกติ
111,19 พ.ค.2015 05:00,6.3,502.7,28.7,-,ปกติ
111,19 พ.ค.2015 05:30,6.3,504.0,28.5,-,ปกติ
111,19 พ.ค.2015 06:00,6.3,503.9,28.4,-,ปกติ
111,19 พ.ค.2015 06:30,6.3,503.4,28.3,-,ปกติ
111,19 พ.ค.2015 07:00,6.3,503.6,28.3,-,ปกติ
111,19 พ.ค.2015 07:30,6.2,501.9,28.2,-,ปกติ
111,19 พ.ค.2015 08:00,6.4,501.0,28.2,-,ปกติ
111,19 พ.ค.2015 08:30,6.4,491.9,28.3,-,ปกติ
111,19 พ.ค.2015 09:00,6.3,496.6,28.7,-,ปกติ
111,19 พ.ค.2015 09:30,6.4,497.6,28.9,-,ปกติ
111,19 พ.ค.2015 10:00,6.4,496.0,29.0,-,ปกติ
111,19 พ.ค.2015 10:30,6.4,500.5,29.2,-,ปกติ
111,19 พ.ค.2015 11:00,6.4,499.7,29.4,-,ปกติ
111,19 พ.ค.2015 11:30,6.4,497.6,29.6,-,ปกติ
111,19 พ.ค.2015 12:00,6.4,498.3,29.8,-,ปกติ
111,19 พ.ค.2015 12:30,6.4,498.9,30.0,-,ปกติ
111,19 พ.ค.2015 13:00,6.4,498.1,30.2,-,ปกติ
111,19 พ.ค.2015 13:30,6.4,498.6,30.4,-,ปกติ
111,19 พ.ค.2015 14:00,6.3,498.4,30.7,-,ปกติ
111,19 พ.ค.2015 14:30,6.4,497.8,31.0,-,ปกติ
111,19 พ.ค.2015 15:00,6.3,497.7,31.3,-,ปกติ
111,19 พ.ค.2015 15:30,6.3,497.4,31.8,-,ปกติ
111,19 พ.ค.2015 16:00,6.3,497.9,32.2,-,ปกติ
111,19 พ.ค.2015 16:30,6.3,499.9,32.5,-,ปกติ
111,19 พ.ค.2015 17:00,6.3,498.7,32.6,-,ปกติ
111,19 พ.ค.2015 17:30,6.3,499.0,32.8,-,ปกติ
111,19 พ.ค.2015 18:30,6.3,500.0,32.7,-,ปกติ
111,19 พ.ค.2015 19:00,6.3,504.7,32.1,-,ปกติ
111,19 พ.ค.2015 19:30,6.3,506.4,31.4,-,ปกติ
111,19 พ.ค.2015 20:00,6.3,507.1,31.0,-,ปกติ
111,19 พ.ค.2015 20:30,6.3,509.5,30.4,-,ปกติ
111,19 พ.ค.2015 21:00,6.3,506.5,30.0,-,ปกติ
111,19 พ.ค.2015 21:30,6.3,505.4,29.8,-,ปกติ
111,19 พ.ค.2015 22:00,6.3,506.9,29.7,-,ปกติ
111,19 พ.ค.2015 22:30,6.3,505.6,29.6,-,ปกติ
111,19 พ.ค.2015 23:00,6.3,506.9,29.5,-,ปกติ
111,19 พ.ค.2015 23:30,6.3,504.8,29.3,-,ปกติ
111,20 พ.ค.2015 00:00,6.4,503.9,29.2,-,ปกติ
111,20 พ.ค.2015 00:30,6.3,504.2,29.0,-,ปกติ
111,20 พ.ค.2015 01:00,6.3,505.5,28.9,-,ปกติ
111,20 พ.ค.2015 01:30,6.3,505.9,28.7,-,ปกติ
111,20 พ.ค.2015 02:00,6.3,505.7,28.6,-,ปกติ
111,20 พ.ค.2015 02:30,6.3,503.5,28.5,-,ปกติ
111,20 พ.ค.2015 03:00,6.3,503.1,28.4,-,ปกติ
111,20 พ.ค.2015 03:30,6.3,503.5,28.3,-,ปกติ
111,20 พ.ค.2015 04:00,6.4,504.9,28.2,-,ปกติ
111,20 พ.ค.2015 04:30,6.3,503.4,28.1,-,ปกติ
111,20 พ.ค.2015 05:00,6.3,503.2,28.0,-,ปกติ
111,20 พ.ค.2015 05:30,6.2,504.3,27.8,-,ปกติ
111,20 พ.ค.2015 06:00,6.3,503.2,27.7,-,ปกติ
111,20 พ.ค.2015 06:30,6.2,503.2,27.6,-,ปกติ
111,20 พ.ค.2015 07:00,6.4,502.5,27.6,-,ปกติ
111,20 พ.ค.2015 07:30,6.5,501.9,27.7,-,ปกติ
111,20 พ.ค.2015 08:00,6.5,500.8,27.9,-,ปกติ
111,20 พ.ค.2015 08:30,6.4,501.9,28.2,-,ปกติ
111,20 พ.ค.2015 09:00,6.3,501.1,28.5,-,ปกติ
111,20 พ.ค.2015 09:30,6.4,500.5,28.7,-,ปกติ
111,20 พ.ค.2015 10:00,6.4,499.4,28.8,-,ปกติ
111,20 พ.ค.2015 10:30,6.4,498.3,28.9,-,ปกติ
111,20 พ.ค.2015 11:00,6.4,492.2,29.1,-,ปกติ
111,20 พ.ค.2015 11:30,6.4,495.1,29.2,-,ปกติ
111,20 พ.ค.2015 12:00,6.4,500.8,29.4,-,ปกติ
111,20 พ.ค.2015 12:30,F,F,F,-,-
111,20 พ.ค.2015 13:00,6.3,499.9,29.9,-,ปกติ
111,20 พ.ค.2015 13:30,6.4,500.3,30.1,-,ปกติ
111,20 พ.ค.2015 14:00,6.4,500.2,30.4,-,ปกติ
111,20 พ.ค.2015 14:30,6.3,500.8,30.5,-,ปกติ
111,20 พ.ค.2015 15:00,6.3,500.9,30.7,-,ปกติ
111,20 พ.ค.2015 15:30,6.3,501.6,30.8,-,ปกติ
111,20 พ.ค.2015 16:00,6.3,502.5,30.9,-,ปกติ
111,20 พ.ค.2015 16:30,6.3,499.1,31.0,-,ปกติ
111,20 พ.ค.2015 17:00,6.3,502.0,31.0,-,ปกติ
111,20 พ.ค.2015 17:30,6.3,502.8,30.9,-,ปกติ
111,20 พ.ค.2015 18:00,6.3,506.4,30.8,-,ปกติ
111,20 พ.ค.2015 18:30,6.3,505.8,30.6,-,ปกติ
111,20 พ.ค.2015 19:00,6.3,504.0,30.4,-,ปกติ
111,20 พ.ค.2015 19:30,6.3,507.0,30.3,-,ปกติ
111,20 พ.ค.2015 20:00,6.3,507.8,30.1,-,ปกติ
111,20 พ.ค.2015 20:30,6.3,508.1,29.9,-,ปกติ
111,20 พ.ค.2015 21:00,6.3,509.8,29.7,-,ปกติ
111,20 พ.ค.2015 21:30,6.3,508.2,29.5,-,ปกติ
111,20 พ.ค.2015 22:00,6.3,508.0,29.3,-,ปกติ
111,20 พ.ค.2015 22:30,6.4,506.9,29.2,-,ปกติ
111,20 พ.ค.2015 23:00,6.4,505.8,29.1,-,ปกติ
111,20 พ.ค.2015 23:30,6.4,505.8,28.9,-,ปกติ
111,21 พ.ค.2015 00:00,6.3,507.0,28.8,-,ปกติ
111,21 พ.ค.2015 00:30,6.4,505.7,28.6,-,ปกติ
111,21 พ.ค.2015 01:00,6.4,506.6,28.5,-,ปกติ
111,21 พ.ค.2015 01:30,6.3,509.6,28.4,-,ปกติ
111,21 พ.ค.2015 02:00,6.3,508.7,28.3,-,ปกติ
111,21 พ.ค.2015 02:30,6.4,507.7,28.2,-,ปกติ
111,21 พ.ค.2015 03:00,6.5,508.8,28.2,-,ปกติ
111,21 พ.ค.2015 03:30,6.5,509.0,28.1,-,ปกติ
111,21 พ.ค.2015 04:00,6.4,507.7,28.0,-,ปกติ
111,21 พ.ค.2015 04:30,6.4,507.1,27.9,-,ปกติ
111,21 พ.ค.2015 05:00,6.4,505.7,27.8,-,ปกติ
111,21 พ.ค.2015 05:30,6.3,505.8,27.7,-,ปกติ
111,21 พ.ค.2015 06:00,6.2,505.6,27.6,-,ปกติ
111,21 พ.ค.2015 06:30,5.7,505.8,27.6,-,ปกติ
111,21 พ.ค.2015 07:00,5.6,505.3,27.6,-,ปกติ
111,21 พ.ค.2015 07:30,5.7,504.9,27.7,-,ปกติ
111,21 พ.ค.2015 08:00,5.9,504.0,28.0,-,ปกติ
111,21 พ.ค.2015 08:30,6.4,502.4,28.4,-,ปกติ
111,21 พ.ค.2015 09:00,6.4,500.4,28.9,-,ปกติ
111,21 พ.ค.2015 09:30,6.3,500.9,29.2,-,ปกติ
111,21 พ.ค.2015 10:00,6.4,500.7,29.4,-,ปกติ
111,21 พ.ค.2015 10:30,6.5,501.8,29.5,-,ปกติ
111,21 พ.ค.2015 11:00,6.5,500.0,29.6,-,ปกติ
111,21 พ.ค.2015 11:30,6.5,500.6,29.7,-,ปกติ
111,21 พ.ค.2015 12:00,6.4,501.8,29.8,-,ปกติ
111,21 พ.ค.2015 12:30,6.4,502.2,30.0,-,ปกติ
111,21 พ.ค.2015 13:00,6.4,503.2,30.2,-,ปกติ
111,21 พ.ค.2015 13:30,6.4,500.6,30.4,-,ปกติ
111,21 พ.ค.2015 14:00,6.4,502.5,30.7,-,ปกติ
111,21 พ.ค.2015 14:30,6.4,502.7,31.0,-,ปกติ
111,21 พ.ค.2015 15:00,6.4,503.3,31.3,-,ปกติ
111,21 พ.ค.2015 15:30,6.4,503.8,31.3,-,ปกติ
111,21 พ.ค.2015 16:00,6.4,505.3,31.3,-,ปกติ
111,21 พ.ค.2015 16:30,6.4,505.2,31.5,-,ปกติ
111,21 พ.ค.2015 17:00,6.4,506.1,31.7,-,ปกติ
111,21 พ.ค.2015 17:30,6.4,505.0,31.7,-,ปกติ
